"date","type","price","kamar_tidur","luas_tanah","luas_bangunan","sertifikasi"
"2024-12-06","Rumah Second",9.69282824771042,8,0.713913796282235,0.575776273708672,"SHM"
"2024-12-06","Rumah Second",7.9728107841214,4,-0.0386619587784415,-0.0864922416449257,"SHM"
"2024-12-06","Rumah Second",9.15915233520675,4,0.390381342529797,0.14799517527453,""
"2024-12-06","Rumah Second",8.10198073185319,5,0.268224896127804,0.00540147579648253,"SHM"
"2024-12-06","Rumah Second",7.78364059622125,3,-0.69050642585117,-0.216410945613813,"SHM"
"2024-12-06","Rumah Second",8.34307787116938,4,-0.576616391047163,-0.146698470313435,"SHM"
"2024-12-06","Rumah Second",7.86365126544865,4,-0.556320156108513,-0.200567201227364,"SHM"
"2024-12-06","Rumah Second",9.39274525863144,6,0.188014742211605,-0.0136110174672571,"SHM"
"2024-12-06","Rumah Second",8.55660619377307,4,-0.222128988822832,-0.0579735017493163,"SHM"
"2024-12-06","Rumah Second",7.650168700845,4,-0.23661739468127,-0.197398452350074,""
"2024-12-06","Rumah Second",8.61268517287546,12,-0.050707117109754,0.14799517527453,"SHM"
"2024-12-06","Rumah Second",8.47657950853094,4,-0.166187489044255,-0.0104422685899672,"HGB"
"2024-12-06","Rumah Second",9.04793908261736,4,0.344518907199074,0.385651341071275,"SHM"
"2024-12-06","Rumah Second",8.16080392095467,7,0.392328430451078,0.187604536240654,"SHM"
"2024-12-06","Rumah Second",7.650168700845,4,-0.684778628289083,-0.232254690000263,"SHM"
"2024-12-06","Rumah Second",7.09090982207998,3,-0.872727287718438,-0.241760936632133,"SHM"
"2024-12-06","Rumah Second",8.07121853996986,3,-0.23661739468127,-0.153035968068015,"SHM"
"2024-12-06","Rumah Second",7.60140233458373,6,-0.166187489044255,-0.121348479295115,"HGB"
"2024-12-06","Rumah Second",9.5819728915479,5,0.713913796282235,0.544088784935772,"SHM"
"2024-12-06","Rumah Second",7.00397413672268,2,-0.737549671944128,-0.178385959086334,"SHM"
"2024-12-06","Rumah Second",7.82444593087762,3,-0.592113557275422,-0.194229703472784,"HGB"
"2024-12-06","Rumah Second",7.650168700845,3,-0.48367982661902,-0.268695302089097,"HGB"
"2024-12-06","Rumah Second",8.57565076098781,5,0.171170725190519,0.100463942115181,"SHM"
"2024-12-06","Rumah Second",7.86365126544865,4,-0.634653331960626,0.0370889645693819,"SHM"
"2024-12-06","Rumah Second",8.45553053102413,4,0.325984132696668,-0.0326235107309968,"SHM"
"2024-12-06","Rumah Second",7.78364059622125,4,-0.308458127986988,-0.121348479295115,"SHM"
"2024-12-06","Rumah Second",8.00670084544037,4,-0.634653331960626,-0.121348479295115,"SHM"
"2024-12-06","Rumah Second",9.36742958721896,6,-0.200782523521929,-0.0674797483811861,"SHM"
"2024-12-06","Rumah Second",8.43402895015547,4,-0.377426455514348,-0.0104422685899672,"SHM"
"2024-12-06","Rumah Second",8.81001204797317,3,-0.0628991319878528,-0.0896609905222157,"SHM"
"2024-12-06","Rumah Second",9.48044384215367,8,0.692532902024739,0.575776273708672,"SHM"
"2024-12-06","Rumah Second",8.16080392095467,4,-0.556320156108513,-0.121348479295115,"SHM"
"2024-12-06","Rumah Second",7.78364059622125,3,-0.415960656767337,-0.216410945613813,"SHM"
"2024-12-06","Rumah Second",7.1708884785125,2,-0.602580053802682,-0.295629667546062,"SHM"
"2024-12-06","Rumah Second",8.10198073185319,3,-0.446993213980808,-0.248098434386713,"SHM"
"2024-12-06","Rumah Second",9.53971605897709,4,0.144114637932777,0.277913879243417,"SHM"
"2024-12-06","Rumah Second",9.69282824771042,4,0.352647585087382,0.575776273708672,"SHM"
"2024-12-06","Rumah Second",9.64865981695529,6,0.598962724344725,0.575776273708672,"SHM"
"2024-12-06","Rumah Second",6.11146733950268,3,-0.7496645964943,-0.295629667546062,""
"2024-12-06","Rumah Second",7.1708884785125,2,-0.780610023975165,-0.327317156318961,"SHM"
"2024-12-06","Rumah Second",9.54688403461792,3,0.0636745260868678,-0.0516360039947364,"SHM"
"2024-12-06","Rumah Second",7.37838371299671,4,-0.768116705629512,-0.249682808825358,"SHM"
"2024-12-06","Rumah Second",7.69666708152646,3,-0.634653331960626,-0.134023474804275,"HGB"
"2024-12-06","Rumah Second",6.39859493453521,2,-0.812543735181701,-0.335239028512186,"SHM"
"2024-12-06","Rumah Second",6.52356230614951,2,-0.812543735181701,-0.311473411932511,"SHM"
"2024-12-06","Rumah Second",7.24494154633701,3,-0.640100334825112,-0.216410945613813,"SHM"
"2024-12-06","Rumah Second",8.68287710705717,4,-0.332260496723391,0.0259983434988671,"SHM"
"2024-12-06","Rumah Second",8.10198073185319,4,-0.166187489044255,0.15433267302911,"SHM"
"2024-12-06","Rumah Second",7.78364059622125,4,-0.618488111496332,-0.184723456840914,"SHM"
"2024-12-06","Rumah Second",9.10509096125709,4,0.348591505546015,0.385651341071275,"SHM"
"2024-12-06","Rumah Second",8.92279162396964,7,-0.14599074276527,0.575776273708672,"SHM"
"2024-12-06","Rumah Second",8.77971129020447,3,-0.00916892131979073,0.14799517527453,"SHM"
"2024-12-06","Rumah Second",8.38958706681109,3,0.223181127598949,0.306432619139027,"SHM"
"2024-12-06","Rumah Second",6.63463335786169,3,-0.812543735181701,-0.311473411932511,"SHM"
"2024-12-06","Rumah Second",6.80350525760834,3,-0.872727287718438,-0.287707795352837,"SHM"
"2024-12-06","Rumah Second",7.82444593087762,3,-0.502540512356314,-0.208489073420588,"SHM"
"2024-12-06","Rumah Second",8.49719454490955,3,0.628578925123044,-0.216410945613813,"SHM"
"2024-12-06","Rumah Second",7.650168700845,3,-0.281386350104162,-0.184723456840914,"SHM"
"2024-12-06","Rumah Second",7.55013534248843,4,-0.48367982661902,-0.263942178773162,"SHM"
"2024-12-06","Rumah Second",9.54688403461792,6,0.223181127598949,0.0687764533422813,"SHM"
"2024-12-06","Rumah Second",9.69282824771042,5,0.465451141871021,0.575776273708672,"SHM"
"2024-12-06","Rumah Second",6.40191719672719,2,-0.786915705998496,-0.327317156318961,"SHM"
"2024-12-06","Rumah Second",8.61268517287546,5,0.568442564291491,0.179682664047429,"SHM"
"2024-12-06","Rumah Second",6.65479664258874,3,-0.780610023975165,-0.311473411932511,"SHM"
"2024-12-06","Rumah Second",6.55250788703459,2,-0.886607950416302,-0.311473411932511,"SHM"
"2024-12-06","Rumah Second",8.77971129020447,3,-0.36076548825221,-0.200567201227364,""
"2024-12-06","Rumah Second",9.69282824771042,6,0.713913796282235,0.544088784935772,""
"2024-12-06","Rumah Second",9.69282824771042,5,0.713913796282235,0.575776273708672,""
"2024-12-06","Rumah Second",6.67959918584438,3,-0.886607950416302,-0.311473411932511,"SHM"
"2024-12-06","Rumah Second",8.98732181285012,6,0.597379412505188,0.575776273708672,""
"2024-12-06","Rumah Second",9.69282824771042,4,0.321818220744072,0.0687764533422813,""
"2024-12-06","Rumah Second",7.24494154633701,4,-0.277578093331056,-0.248098434386713,"SHM"
"2024-12-06","Rumah Second",9.69282824771042,9,0.713913796282235,0.575776273708672,""
"2024-12-06","Rumah Second",7.74109909003537,3,-0.328253882913759,-0.0104422685899672,"SHM"
"2024-12-06","Rumah Second",6.88346258641309,3,-0.780610023975165,-0.311473411932511,"SHM"
"2024-12-06","Rumah Second",8.63070043220983,3,-0.166187489044255,-0.183139082402269,"SHM"
"2024-12-06","Rumah Second",6.55250788703459,2,-0.872727287718438,-0.311473411932511,"SHM"
"2024-12-06","Rumah Second",7.82444593087762,4,-0.415960656767337,-0.208489073420588,"SHM"
"2024-12-06","Rumah Second",8.8538082749772,6,0.698279320581532,0.0719452022195713,"SHM"
"2024-12-06","Rumah Second",6.65415252018322,2,-0.886607950416302,-0.311473411932511,"SHM"
"2024-12-06","Rumah Second",6.67959918584438,3,-0.780610023975165,-0.311473411932511,"SHM"
"2024-12-06","Rumah Second",7.60140233458373,3,-0.581755474564334,-0.160957840261239,"SHM"
"2024-12-06","Rumah Second",9.54688403461792,6,0.497477354136766,0.349210728982441,"SHM"
"2024-12-06","Rumah Second",6.68586094706836,2,-0.872727287718438,-0.311473411932511,"SHM"
"2024-12-06","Rumah Second",9.69282824771042,4,0.713913796282235,0.385651341071275,""
"2024-12-06","Rumah Second",7.31388683163346,2,-0.879643535161099,-0.298798416423352,"SHM"
"2024-12-06","Rumah Second",9.69282824771042,6,0.713913796282235,0.575776273708672,""
"2024-12-06","Rumah Second",7.1708884785125,3,-0.48367982661902,-0.168879712454464,"SHM"
"2024-12-06","Rumah Second",7.1708884785125,3,-0.541363822176919,-0.279785923159612,"SHM"
"2024-12-06","Rumah Second",9.10509096125709,4,0.173594453777527,0.385651341071275,"SHM"
"2024-12-06","Rumah Second",7.09090982207998,3,-0.707889335269018,-0.200567201227364,"SHM"
"2024-12-06","Rumah Second",9.69282824771042,6,0.713913796282235,0.171760791854204,"SHM"
"2024-12-06","Rumah Second",8.5173931714189,4,-0.546324453619996,-0.0579735017493163,"SHM"
"2024-12-06","Rumah Second",6.85751406254539,2,-0.651084166364493,-0.327317156318961,"SHM"
"2024-12-06","Rumah Second",6.85751406254539,3,-0.786915705998496,-0.263942178773162,"SHM"
"2024-12-06","Rumah Second",7.60140233458373,3,-0.725579763681868,-0.137192223681565,"SHM"
"2024-12-06","Rumah Second",9.46506010672514,3,0.360710719991299,0.14799517527453,"SHM"
"2024-12-06","Rumah Second",9.69282824771042,6,0.197514023534627,0.575776273708672,"SHM"
"2024-12-06","Rumah Second",9.21044036697652,4,0.144114637932777,0.0687764533422813,"SHM"
"2024-12-06","Rumah Second",5.99396142730657,2,-0.929444826735032,-0.338407777389476,"SHM"
"2024-12-06","Rumah Second",7.31388683163346,3,-0.793261402097069,-0.216410945613813,"SHM"
"2024-12-06","Rumah Second",7.55013534248843,3,-0.951571637906101,-0.271864050966387,"SHM"
"2024-12-06","Rumah Second",8.26898820950666,1,0.633176016822405,0.0687764533422813,"SHM"
"2024-12-06","Rumah Second",6.11146733950268,2,-1.10437131267808,-0.341576526266766,"SHM"
"2024-12-06","Rumah Second",9.69282824771042,5,0.713913796282235,0.575776273708672,"SHM"
"2024-12-06","Rumah Second",7.650168700845,5,-0.292898918327157,-0.0421297573628666,"SHM"
"2024-12-06","Rumah Second",7.37838371299671,3,-0.415960656767337,-0.262357804334517,"SHM"
"2024-12-06","Rumah Second",5.99396142730657,4,-0.7496645964943,-0.295629667546062,"Strata"
"2024-12-06","Rumah Second",6.21220521380588,2,-1.09571981565157,-0.338407777389476,"SHM"
"2024-12-06","Rumah Second",7.60140233458373,3,-0.394369720602182,-0.153035968068015,"SHM"
"2024-12-06","Rumah Second",7.24494154633701,3,-0.819054698220303,-0.200567201227364,"SHM"
"2024-12-06","Rumah Second",7.86365126544865,4,-0.502540512356314,-0.0896609905222157,"SHM"
"2024-12-06","Rumah Second",8.07121853996986,3,-0.090887107893686,-0.216410945613813,"SHM"
"2024-12-06","Rumah Second",9.43356392009056,4,0.713913796282235,0.385651341071275,"SHM"
"2024-12-06","Rumah Second",7.90137735379262,4,-0.31238605329452,-0.0104422685899672,"SHM"
"2024-12-06","Rumah Second",8.21635833238616,3,-0.0476821984443356,0.100463942115181,"SHM"
"2024-12-06","Rumah Second",7.650168700845,3,-0.576616391047163,-0.153035968068015,"SHM"
"2024-12-06","Rumah Second",9.69282824771042,4,0.713913796282235,0.575776273708672,"SHM"
"2024-12-06","Rumah Second",6.87832646829133,2,-0.865858546378571,-0.241760936632133,"SHM"
"2024-12-06","Rumah Second",9.69282824771042,5,0.364718037471279,0.575776273708672,"SHM"
"2024-12-06","Rumah Second",8.92279162396964,4,-0.166187489044255,0.140073303081305,"SHM"
"2024-12-06","Rumah Second",7.650168700845,3,-0.634653331960626,-0.153035968068015,"SHM"
"2024-12-06","Rumah Second",7.49609734517596,3,-0.266239574299874,-0.0896609905222157,"SHM"
"2024-12-06","Rumah Second",7.69666708152646,3,-0.737549671944128,-0.11342660710189,"SHM"
"2024-12-06","Rumah Second",9.69282824771042,6,0.713913796282235,0.385651341071275,"SHM"
"2024-12-06","Rumah Second",9.69282824771042,4,-0.13274935933525,0.385651341071275,"SHM"
"2024-12-06","Rumah Second",7.24494154633701,3,-0.793261402097069,-0.263942178773162,"SHM"
"2024-12-06","Rumah Second",8.92279162396964,6,0.504457117558941,0.0529327089558316,"SHM"
"2024-12-06","Rumah Second",6.68586094706836,4,-0.812543735181701,-0.216410945613813,"SHM"
"2024-12-06","Rumah Second",8.82482493917564,5,0.146604755616747,0.491804428460488,"SHM"
"2024-12-06","Rumah Second",9.69282824771042,4,0.713913796282235,0.575776273708672,"SHM"
"2024-12-06","Rumah Second",8.69968140098951,3,0.386475756191129,0.385651341071275,"SHM"
"2024-12-06","Rumah Second",9.36742958721896,6,-0.200782523521929,-0.0674797483811861,"SHM"
"2024-12-06","Rumah Second",9.69282824771042,4,0.713913796282235,0.575776273708672,"SHM"
"2024-12-06","Rumah Second",8.93603509656604,4,-0.273784284374,0.0608545811490565,"SHM"
"2024-12-06","Rumah Second",8.00670084544037,5,-0.634653331960626,-0.121348479295115,"SHM"
"2024-12-06","Rumah Second",9.69282824771042,6,0.300724292804696,0.575776273708672,"SHM"
"2024-12-06","Rumah Second",7.93773177526011,3,-0.3362832280857,-0.176801584647689,"SHM"
"2024-12-06","Rumah Second",8.66578559546606,5,-0.113210342301468,0.544088784935772,"SHM"
"2024-12-06","Rumah Second",8.24301946898925,6,-0.247623139978587,-0.0896609905222157,"SHM"
"2024-12-06","Rumah Second",6.53813982376767,2,-0.812543735181701,-0.311473411932511,"SHM"
"2024-12-06","Rumah Second",8.24301946898925,5,-0.576616391047163,-0.0579735017493163,"SHM"
"2024-12-06","Rumah Second",9.69282824771042,4,0.713913796282235,0.258901385979678,"SHM"
"2024-12-06","Rumah Second",7.00397413672268,1,-0.377426455514348,-0.263942178773162,"SHM"
"2024-12-06","Rumah Second",9.47278155656217,5,0.352647585087382,0.227213897206778,"SHM"
"2024-12-06","Rumah Second",9.69282824771042,7,0.713913796282235,0.575776273708672,""
"2024-12-06","Rumah Second",7.49609734517596,3,-0.755777546309736,-0.160957840261239,"SHM"
"2024-12-06","Rumah Second",8.00670084544037,3,-0.411605014957629,-0.137192223681565,"SHM"
"2024-12-06","Rumah Second",7.82444593087762,4,-0.667789489443983,-0.0104422685899672,"SHM"
"2024-12-06","Rumah Second",8.49719454490955,8,0.307099322281749,0.14799517527453,"SHM"
"2024-12-06","Rumah Second",5.56452040732269,2,-0.812543735181701,-0.319395284125736,"SHM"
"2024-12-06","Rumah Second",5.62040086571715,2,-0.812543735181701,-0.319395284125736,"SHM"
"2024-12-06","Rumah Second",7.24494154633701,3,-0.780610023975165,-0.263942178773162,"SHM"
"2024-12-06","Rumah Second",7.82444593087762,5,-0.0386619587784415,-0.121348479295115,"Girik"
"2024-12-06","Rumah Second",7.69666708152646,3,-0.7496645964943,-0.252851557702648,"SHM"
"2024-12-06","Rumah Second",5.62040086571715,2,-0.812543735181701,-0.319395284125736,"SHM"
"2024-12-06","Rumah Second",5.65599181081985,2,-0.812543735181701,-0.319395284125736,"SHM"
"2024-12-06","Rumah Second",9.69282824771042,4,0.713913796282235,0.417338829844175,"SHM"
"2024-12-06","Rumah Second",9.69282824771042,5,0.713913796282235,0.575776273708672,"SHM"
"2024-12-06","Rumah Second",7.31388683163346,3,-0.571503582736441,-0.306720288616577,"SHM"
"2024-12-06","Rumah Second",5.65599181081985,2,-0.812543735181701,-0.319395284125736,"SHM"
"2024-12-06","Rumah Second",8.10198073185319,4,-0.166187489044255,0.15433267302911,"SHM"
"2024-12-06","Rumah Second",8.10198073185319,4,-0.369061273805836,-0.170464086893109,"SHM"
"2024-12-06","Rumah Second",8.49719454490955,5,-0.438028067915759,0.14799517527453,"SHM"
"2024-12-06","Rumah Second",8.77971129020447,2,-0.0386619587784415,0.0370889645693819,"SHM"
"2024-12-06","Rumah Second",9.69282824771042,5,-0.00916892131979073,0.575776273708672,"SHM"
"2024-12-06","Rumah Second",7.9728107841214,4,-0.364904778546447,-0.0896609905222157,"SHM"
"2024-12-06","Rumah Second",7.86365126544865,3,-0.262488458444245,-0.0579735017493163,"SHM"
"2024-12-06","Rumah Second",7.1708884785125,3,-0.385862204208504,-0.0896609905222157,"SHM"
"2024-12-06","Rumah Second",8.92279162396964,5,0.0194791383496592,-0.0262860129764169,"SHM"
"2024-12-06","Rumah Second",9.69282824771042,6,0.536961520821353,0.306432619139027,"SHM"
"2024-12-06","Rumah Second",5.65599181081985,2,-0.812543735181701,-0.319395284125736,"SHM"
"2024-12-06","Rumah Second",8.16080392095467,4,-0.0416596738901187,-0.170464086893109,"SHM"
"2024-12-06","Rumah Second",9.21044036697652,7,0.250450112545385,-0.0896609905222157,"SHM"
"2024-12-06","Rumah Second",8.29429960885724,4,0.183231047216118,-0.216410945613813,"SHM"
"2024-12-06","Rumah Second",9.53971605897709,4,0.144114637932777,0.277913879243417,"SHM"
"2024-12-06","Rumah Second",6.26530121273771,2,-0.607854671120599,-0.241760936632133,"SHM"
"2024-12-06","Rumah Second",5.62040086571715,2,-0.812543735181701,-0.319395284125736,"SHM"
"2024-12-06","Rumah Second",8.26898820950666,6,-0.13274935933525,0.00223272691919259,"SHM"
"2024-12-06","Rumah Second",5.62040086571715,2,-0.812543735181701,-0.319395284125736,"SHM"
"2024-12-06","Rumah Second",8.29429960885724,5,-0.00337327612615713,-0.168879712454464,"SHM"
"2024-12-06","Rumah Second",8.61268517287546,7,0.392328430451078,-0.121348479295115,"SHM"
"2024-12-06","Rumah Second",5.65599181081985,2,-0.812543735181701,-0.319395284125736,"SHM"
"2024-12-06","Rumah Second",7.49609734517596,3,-0.634653331960626,-0.137192223681565,"SHM"
"2024-12-06","Rumah Second",5.56452040732269,2,-0.812543735181701,-0.319395284125736,"SHM"
"2024-12-06","Rumah Second",7.650168700845,5,-0.377426455514348,-0.0579735017493163,"SHM"
"2024-12-06","Rumah Second",8.16080392095467,3,-0.377426455514348,-0.208489073420588,"SHM"
"2024-12-06","Rumah Second",8.1318247850072,3,-0.581755474564334,-0.248098434386713,""
"2024-12-06","Rumah Second",8.61268517287546,5,-0.116440448086869,-0.0896609905222157,"SHM"
"2024-12-06","Rumah Second",6.21660610108486,2,-0.951571637906101,-0.311473411932511,"SHM"
"2024-12-06","Rumah Second",7.24494154633701,3,-0.774343854553811,-0.244929685509423,"SHM"
"2024-12-06","Rumah Second",9.69282824771042,6,0.713913796282235,0.228798271645423,"SHM"
"2024-12-06","Rumah Second",7.650168700845,3,-0.225731458421912,-0.153035968068015,"SHM"
"2024-12-06","Rumah Second",8.00670084544037,4,-0.35253795692235,-0.121348479295115,"SHM"
"2024-12-06","Rumah Second",7.74109909003537,3,-0.100393254797455,-0.168879712454464,"SHM"
"2024-12-06","Rumah Second",5.62040086571715,2,-0.812543735181701,-0.319395284125736,"SHM"
"2024-12-06","Rumah Second",8.16080392095467,4,-0.581755474564334,-0.179970333524979,""
"2024-12-06","Rumah Second",8.66578559546606,7,0.18562575517836,0.385651341071275,"HGB"
"2024-12-06","Rumah Second",7.74109909003537,4,-0.707889335269018,0.0291670923761571,"SHM"
"2024-12-06","Rumah Second",7.74109909003537,4,-0.719648113804377,-0.121348479295115,"SHM"
"2024-12-06","Rumah Second",7.49609734517596,3,-0.634653331960626,-0.306720288616577,"HGB"
"2024-12-06","Rumah Second",7.1708884785125,3,-0.812543735181701,-0.248098434386713,"SHM"
"2024-12-06","Rumah Second",9.69282824771042,6,0.713913796282235,0.0212452201829322,"SHM"
"2024-12-06","Rumah Second",9.5819728915479,4,0.509660154342,0.306432619139027,"SHM"
"2024-12-06","Rumah Second",9.69282824771042,5,0.713913796282235,0.575776273708672,"SHM"
"2024-12-06","Rumah Second",8.77971129020447,3,-0.169593630127348,-0.0104422685899672,"SHM"
"2024-12-06","Rumah Second",7.69666708152646,3,-0.0356732031114815,0.0687764533422813,"SHM"
"2024-12-06","Rumah Second",7.31388683163346,3,-0.755777546309736,-0.200567201227364,"SHM"
"2024-12-06","Rumah Second",7.82444593087762,2,-0.273784284374,-0.137192223681565,""
"2024-12-06","Rumah Second",7.82444593087762,3,-0.35253795692235,-0.0896609905222157,""
"2024-12-06","Rumah Second",7.24494154633701,3,-0.780610023975165,-0.232254690000263,"SHM"
"2024-12-06","Rumah Second",8.10198073185319,4,-0.381635434655797,0.0450108367626068,"SHM"
"2024-12-06","Rumah Second",7.86365126544865,3,-0.546324453619996,-0.153035968068015,"SHM"
"2024-12-06","Rumah Second",7.24494154633701,3,-0.799647623351799,-0.256020306579938,"SHM"
"2024-12-06","Rumah Second",8.00670084544037,1,0.713913796282235,0.227213897206778,"SHM"
"2024-12-06","Rumah Second",9.43356392009056,5,-0.00916892131979073,0.14799517527453,"SHM"
"2024-12-06","Rumah Second",7.09090982207998,3,-0.667789489443983,-0.216410945613813,"SHM"
"2024-12-06","Rumah Second",9.69282824771042,4,0.551997196057788,0.575776273708672,"SHM"
"2024-12-06","Rumah Second",8.64839687703158,3,-0.629235838272344,0.00857022467377247,"HGB"
"2024-12-06","Rumah Second",8.61268517287546,4,-0.218539450440584,-0.00252039639674232,"SHM"
"2024-12-06","Rumah Second",7.37838371299671,3,0.126508002581918,0.0687764533422813,""
"2024-12-06","Rumah Second",8.36660283278374,8,0.216246089111441,0.127398307572145,""
"2024-12-06","Rumah Second",6.15485809401642,4,-0.429142582058091,-0.263942178773162,"SHM"
"2024-12-06","Rumah Second",8.16080392095467,3,-0.377426455514348,-0.216410945613813,"SHM"
"2024-12-06","Rumah Second",8.29429960885724,3,-0.493065704463407,-0.170464086893109,"SHM"
"2024-12-06","Rumah Second",7.24494154633701,4,-0.719648113804377,-0.168879712454464,"SHM"
"2024-12-06","Rumah Second",5.65599181081985,2,-0.812543735181701,-0.319395284125736,"SHM"
"2024-12-06","Rumah Second",7.69666708152646,16,-0.793261402097069,-0.248098434386713,""
"2024-12-06","Rumah Second",9.43356392009056,3,0.362716386054119,-0.216410945613813,"SHM"
"2024-12-06","Rumah Second",9.69282824771042,4,0.713913796282235,0.544088784935772,"SHM"
"2024-12-06","Rumah Second",8.10198073185319,4,-0.166187489044255,0.15433267302911,"SHM"
